personId,disp_sunshine,disp_keebler,disp_nabisco,disp_private,feat_sunshine,feat_keebler,feat_nabisco,feat_private,price_sunshine,price_keebler,price_nabisco,price_private,choice,lastChoice,personChoiceId,choiceId,keebler_last_chosen,nabisco_last_chosen,sunshine_last_chosen
102,0,0,0,0,0,0,0,0,0.99000001,1.09,0.99000001,0.79000002,private,private,2,2450,0,0,0
102,0,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.77999997,sunshine,private,3,2451,0,0,0
102,0,0,0,0,0,0,0,0,0.79000002,1.09,1.09,0.88999999,private,sunshine,4,2452,0,0,1
102,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.88999999,private,private,5,2453,0,0,0
102,0,0,0,0,0,0,0,0,0.98000002,1.05,1.09,0.88999999,private,private,6,2454,0,0,0
102,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.88999999,private,private,7,2455,0,0,0
102,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.79000002,private,private,8,2456,0,0,0
102,0,0,1,0,0,0,0,0,1.09,1.09,1.09,1.15,private,private,9,2457,0,0,0
102,0,0,1,0,0,0,0,0,1.09,1.21,1.29,1.15,private,private,10,2458,0,0,0
102,0,1,1,0,0,0,0,0,1.09,1.09,1.29,1.15,private,private,11,2459,0,0,0
102,0,0,1,0,0,0,0,0,0.94999999,1.25,0.99000001,0.99000001,private,private,12,2460,0,0,0
102,0,0,0,0,0,0,0,0,1.09,1.17,1.29,0.88999999,private,private,13,2461,0,0,0
103,0,0,1,0,0,0,1,0,0.88999999,0.99000001,0.88999999,0.64999998,nabisco,sunshine,1,2462,0,0,1
103,1,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.77999997,sunshine,nabisco,2,2463,0,1,0
103,1,0,1,0,1,0,1,0,0.83999997,1.02,0.54000002,0.49000001,nabisco,sunshine,3,2464,0,0,1
103,0,0,0,1,0,0,0,1,0.88999999,1.0700001,1.15,0.5,private,nabisco,4,2465,0,1,0
103,0,0,0,0,1,0,0,0,0.69,1.0700001,1.15,0.64999998,sunshine,private,5,2466,0,0,0
103,0,1,0,0,0,0,1,0,0.88999999,1.15,0.74000001,0.64999998,nabisco,sunshine,6,2467,0,0,1
103,0,1,0,0,0,0,0,0,0.97000003,1.09,1.15,0.5,private,nabisco,7,2468,0,1,0
103,0,1,0,0,0,1,0,0,0.97000003,1.09,1.15,0.64999998,private,private,8,2469,0,0,0
103,0,0,1,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,private,9,2470,0,0,0
103,0,0,1,0,0,0,0,0,0.97000003,1.15,0.99000001,0.64999998,private,nabisco,10,2471,0,1,0
103,0,0,0,1,0,0,0,1,0.97000003,1.15,1.25,0.58999997,private,private,11,2472,0,0,0
103,0,0,0,0,0,0,1,1,0.97000003,1.15,1.09,0.58999997,private,private,12,2473,0,0,0
103,0,0,0,0,0,0,0,0,0.97000003,1.25,0.74000001,0.60000002,nabisco,private,13,2474,0,0,0
103,0,1,1,1,0,0,0,1,0.97000003,1.09,1.09,0.5,private,nabisco,14,2475,0,1,0
103,0,1,0,0,0,0,0,0,1.05,1.17,1.29,0.64999998,private,private,15,2476,0,0,0
103,0,1,0,0,0,0,0,0,1.09,1.21,0.58999997,0.81999999,nabisco,private,16,2477,0,0,0
103,0,1,0,0,0,0,0,0,1.09,1.21,0.58999997,0.81999999,nabisco,nabisco,17,2478,0,1,0
103,0,1,0,0,0,1,0,0,1.05,0.99000001,1.29,0.58999997,private,nabisco,18,2479,0,1,0
103,0,0,1,0,0,0,0,0,1.05,1.29,0.83999997,0.58999997,nabisco,private,19,2480,0,0,0
103,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.58999997,private,nabisco,20,2481,0,1,0
104,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.64999998,nabisco,nabisco,1,2482,0,1,0
104,1,0,1,0,1,0,0,0,0.69,1.05,0.88999999,0.64999998,nabisco,nabisco,2,2483,0,1,0
104,0,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,nabisco,nabisco,3,2484,0,1,0
104,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.63999999,nabisco,nabisco,4,2485,0,1,0
104,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.70999998,nabisco,nabisco,5,2486,0,1,0
104,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.83999997,nabisco,nabisco,6,2487,0,1,0
104,0,0,0,0,0,0,0,0,0.98000002,1.1900001,0.99000001,0.77999997,nabisco,nabisco,7,2488,0,1,0
104,0,0,1,0,0,0,0,0,0.98000002,1.1900001,1.29,0.77999997,nabisco,nabisco,8,2489,0,1,0
104,0,1,1,0,0,0,1,0,1.09,1.09,1.09,0.61000001,nabisco,nabisco,9,2490,0,1,0
104,0,1,1,0,0,0,0,0,1.03,1.09,1.09,0.61000001,nabisco,nabisco,10,2491,0,1,0
104,0,0,0,0,0,0,0,0,1.09,1.29,1.25,0.61000001,nabisco,nabisco,11,2492,0,1,0
104,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.61000001,nabisco,nabisco,12,2493,0,1,0
104,0,0,1,1,0,0,0,1,1.05,1.29,0.99000001,0.52999997,nabisco,nabisco,13,2494,0,1,0
104,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,nabisco,nabisco,14,2495,0,1,0
104,0,0,0,1,0,0,0,0,1.05,1.1900001,1.25,0.57999998,nabisco,nabisco,15,2496,0,1,0
104,0,0,0,1,0,0,0,0,1.05,1.25,0.99000001,0.64999998,private,nabisco,16,2497,0,1,0
104,0,0,0,0,0,0,0,0,1.09,1.17,1.29,0.79000002,nabisco,private,17,2498,0,0,0
105,0,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.55000001,private,private,1,2499,0,0,0
105,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.55000001,private,private,2,2500,0,0,0
105,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.55000001,private,private,3,2501,0,0,0
105,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.55000001,private,private,4,2502,0,0,0
105,0,1,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.55000001,private,private,5,2503,0,0,0
105,0,0,0,0,0,0,0,0,0.98000002,1.1900001,0.99000001,0.55000001,private,private,6,2504,0,0,0
105,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.55000001,private,private,7,2505,0,0,0
105,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.55000001,private,private,8,2506,0,0,0
105,0,0,1,0,0,0,0,0,0.98000002,1.21,1.1900001,0.55000001,private,private,9,2507,0,0,0
105,0,0,0,0,0,0,0,0,0.98000002,1.21,1.1900001,0.69,private,private,10,2508,0,0,0
105,0,0,0,0,0,0,0,0,0.98000002,1.1900001,1.29,0.88999999,private,private,11,2509,0,0,0
105,0,0,0,0,1,0,0,0,0.79000002,1.21,1.09,0.55000001,private,private,12,2510,0,0,0
105,0,0,1,0,0,0,0,0,1.09,1.09,1.09,0.58999997,private,private,13,2511,0,0,0
105,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.58999997,private,private,14,2512,0,0,0
105,0,0,1,0,0,0,1,0,0.88999999,1.21,0.99000001,0.58999997,private,private,15,2513,0,0,0
105,0,0,1,0,0,0,0,0,0.94999999,1.25,0.99000001,0.58999997,private,private,16,2514,0,0,0
105,0,0,1,0,0,0,0,0,0.94999999,1.21,0.99000001,0.58999997,private,private,17,2515,0,0,0
105,0,0,0,0,0,0,0,0,1.09,1.22,1.29,0.58999997,private,private,18,2516,0,0,0
106,0,1,0,0,0,1,0,0,0.88999999,0.88999999,1.05,0.64999998,sunshine,sunshine,1,2517,0,0,1
106,0,0,0,0,0,0,0,0,0.88999999,0.99000001,1.05,0.64999998,nabisco,sunshine,2,2518,0,0,1
106,0,0,0,0,0,0,0,0,0.88999999,1.02,1.05,0.64999998,sunshine,nabisco,3,2519,0,1,0
106,0,0,1,0,0,0,1,0,0.88999999,1.02,0.88999999,0.49000001,sunshine,sunshine,4,2520,0,0,1
106,0,1,0,0,0,1,0,0,0.88999999,0.99000001,1.15,0.64999998,sunshine,sunshine,5,2521,0,0,1
106,0,0,1,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,sunshine,6,2522,0,0,1
106,0,0,1,0,0,0,0,0,0.79000002,1.25,1.09,0.64999998,sunshine,nabisco,7,2523,0,1,0
106,0,0,1,0,0,0,0,0,0.97000003,1.25,1.25,0.64999998,sunshine,sunshine,8,2524,0,0,1
106,0,0,1,0,0,0,0,0,0.97000003,1.25,1.25,0.64999998,sunshine,sunshine,9,2525,0,0,1
106,0,0,1,0,0,0,1,0,1.05,1.25,0.99000001,0.64999998,sunshine,sunshine,10,2526,0,0,1
106,0,0,1,1,0,0,0,0,1.05,1.17,1.29,0.58999997,sunshine,sunshine,11,2527,0,0,1
106,0,0,1,0,0,0,0,0,1.05,1.17,0.99000001,0.64999998,nabisco,sunshine,12,2528,0,0,1
106,0,0,0,0,0,1,0,0,1.05,0.99000001,1.29,0.64999998,nabisco,nabisco,13,2529,0,1,0
106,0,0,1,0,0,0,0,0,1.05,0.99000001,0.99000001,0.64999998,nabisco,nabisco,14,2530,0,1,0
107,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.64999998,nabisco,nabisco,1,2531,0,1,0
107,0,0,0,0,0,0,0,0,0.88999999,0.99000001,1.05,0.64999998,nabisco,nabisco,2,2532,0,1,0
107,0,0,0,0,0,0,0,0,0.88999999,1.05,0.88999999,0.64999998,nabisco,nabisco,3,2533,0,1,0
107,0,1,0,0,0,0,0,1,0.88999999,1.15,0.99000001,0.5,nabisco,nabisco,4,2534,0,1,0
107,0,0,0,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,nabisco,5,2535,0,1,0
107,0,0,1,0,0,0,0,0,0.88,1.15,1.09,0.64999998,nabisco,nabisco,6,2536,0,1,0
107,0,0,1,0,0,0,1,0,0.88,1.25,1.09,0.64999998,nabisco,nabisco,7,2537,0,1,0
107,0,0,1,0,0,0,1,0,0.97000003,1.25,1.09,0.64999998,nabisco,nabisco,8,2538,0,1,0
107,0,0,0,0,0,0,0,0,0.97000003,1.25,1.25,0.64999998,nabisco,nabisco,9,2539,0,1,0
107,0,0,1,1,0,0,0,0,1.05,1.17,1.29,0.64999998,nabisco,nabisco,10,2540,0,1,0
107,0,0,0,0,0,0,0,0,1.05,1.17,0.99000001,0.64999998,nabisco,nabisco,11,2541,0,1,0
107,0,0,1,0,0,0,0,0,1.05,0.99000001,0.99000001,0.64999998,nabisco,nabisco,12,2542,0,1,0
107,0,0,1,0,0,0,0,0,1.05,0.99000001,1.29,0.64999998,nabisco,nabisco,13,2543,0,1,0
108,1,0,0,0,0,0,0,0,0.69,0.88,0.88999999,0.55000001,private,private,1,2544,0,0,0
108,1,0,1,0,0,0,0,0,0.98000002,0.99000001,1.09,0.55000001,private,private,2,2545,0,0,0
108,0,0,1,0,0,0,0,0,0.99000001,0.99000001,1.09,0.55000001,private,private,3,2546,0,0,0
108,0,0,0,0,0,0,0,0,0.99000001,1.09,0.99000001,0.55000001,private,private,4,2547,0,0,0
108,1,0,0,0,0,0,0,0,0.58999997,1.09,0.88999999,0.55000001,private,private,5,2548,0,0,0
108,1,0,0,0,0,0,0,0,0.79000002,1.09,0.88999999,0.55000001,private,private,6,2549,0,0,0
108,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.55000001,private,private,7,2550,0,0,0
108,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.55000001,private,private,8,2551,0,0,0
108,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.55000001,private,private,9,2552,0,0,0
108,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.55000001,private,private,10,2553,0,0,0
108,0,0,1,0,0,0,0,0,1.09,1.09,1.29,0.55000001,private,private,11,2554,0,0,0
108,0,0,0,0,0,0,0,0,1.09,1.09,1.29,0.55000001,private,private,12,2555,0,0,0
108,1,0,1,0,1,0,0,0,0.79000002,1.21,1.09,0.55000001,private,private,13,2556,0,0,0
108,1,0,1,0,0,0,0,0,0.79000002,1.21,1.09,0.58999997,private,private,14,2557,0,0,0
108,0,0,1,0,0,0,0,0,1.09,1.09,1.09,0.58999997,private,private,15,2558,0,0,0
108,0,0,1,0,0,0,0,0,1.09,1.2,1.1900001,0.58999997,private,private,16,2559,0,0,0
108,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.58999997,private,private,17,2560,0,0,0
108,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.58999997,private,private,18,2561,0,0,0
108,0,0,0,0,0,0,0,0,1.09,1.21,0.99000001,0.58999997,private,private,19,2562,0,0,0
108,0,0,1,0,0,0,1,0,0.88999999,1.21,0.99000001,0.86000001,sunshine,private,20,2563,0,0,0
108,0,0,0,0,0,0,1,0,0.88999999,1.21,0.99000001,0.58999997,private,sunshine,21,2564,0,0,1
108,0,0,0,0,0,0,0,0,0.94999999,1.1900001,1.29,0.58999997,private,private,22,2565,0,0,0
108,0,0,0,0,0,0,0,0,1.29,1.04,1.29,0.58999997,private,private,23,2566,0,0,0
109,1,0,0,0,1,0,0,0,0.57999998,0.88,0.88,0.58999997,sunshine,nabisco,1,2567,0,1,0
109,1,0,1,0,0,0,0,0,0.77999997,0.88,0.88,0.58999997,keebler,sunshine,2,2568,0,0,1
109,1,0,1,0,0,0,0,0,0.68000001,0.88,0.88,0.58999997,nabisco,keebler,3,2569,1,0,0
109,0,0,1,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,nabisco,nabisco,4,2570,0,1,0
109,0,0,0,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,nabisco,nabisco,5,2571,0,1,0
109,0,0,0,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,nabisco,nabisco,6,2572,0,1,0
109,0,0,0,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,nabisco,nabisco,7,2573,0,1,0
109,0,0,0,0,0,0,0,0,0.93000001,0.98000002,0.88,0.58999997,nabisco,nabisco,8,2574,0,1,0
109,0,0,0,0,0,0,0,0,0.92000002,0.98000002,0.88,0.58999997,nabisco,nabisco,9,2575,0,1,0
109,0,0,0,0,0,0,0,0,0.93000001,0.98000002,0.88,0.58999997,nabisco,nabisco,10,2576,0,1,0
109,0,0,0,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,nabisco,nabisco,11,2577,0,1,0
109,0,0,0,0,0,0,0,0,0.93000001,0.98000002,0.88,0.58999997,nabisco,nabisco,12,2578,0,1,0
109,0,0,0,0,0,0,0,0,0.93000001,0.98000002,1.09,0.57999998,nabisco,nabisco,13,2579,0,1,0
109,0,1,0,0,0,0,0,0,0.93000001,0.98000002,1.09,0.57999998,nabisco,nabisco,14,2580,0,1,0
109,0,1,0,0,0,0,0,0,0.93000001,0.98000002,0.98000002,0.57999998,nabisco,nabisco,15,2581,0,1,0
109,0,1,0,0,0,0,0,0,0.93000001,1.03,0.98000002,0.57999998,nabisco,nabisco,16,2582,0,1,0
109,1,0,0,0,0,0,0,0,0.88,1.09,1.05,0.57999998,nabisco,nabisco,17,2583,0,1,0
109,1,0,0,0,1,0,0,0,0.77999997,1.09,1.05,0.57999998,nabisco,nabisco,18,2584,0,1,0
109,1,0,0,0,0,0,0,0,0.88,1.09,1.08,0.57999998,nabisco,nabisco,19,2585,0,1,0
109,1,0,0,0,0,0,0,0,0.88,0.98000002,0.98000002,0.57999998,nabisco,nabisco,20,2586,0,1,0
109,0,1,1,0,0,0,1,0,0.88,0.98000002,1.08,0.57999998,nabisco,nabisco,21,2587,0,1,0
109,0,1,1,0,0,0,0,0,0.88,1.1900001,1.08,0.57999998,nabisco,nabisco,22,2588,0,1,0
109,0,1,1,0,0,0,0,0,0.88,1.13,1.08,0.57999998,nabisco,nabisco,23,2589,0,1,0
109,0,0,1,1,0,0,1,0,0.93000001,1.1900001,1.0,0.63,nabisco,nabisco,24,2590,0,1,0
109,0,0,1,1,0,0,0,0,0.93000001,1.12,0.98000002,0.63,nabisco,nabisco,25,2591,0,1,0
109,0,0,0,0,0,0,0,0,0.93000001,1.12,0.98000002,0.63999999,nabisco,nabisco,26,2592,0,1,0
109,0,0,0,0,0,0,1,0,1.24,1.05,0.88,0.61000001,nabisco,nabisco,27,2593,0,1,0
110,0,0,1,0,0,0,0,0,0.88999999,1.02,1.05,0.64999998,nabisco,nabisco,1,2594,0,1,0
110,0,0,0,1,0,0,0,1,0.88999999,1.02,1.05,0.49000001,nabisco,nabisco,2,2595,0,1,0
110,1,0,0,0,0,0,0,0,0.79000002,1.08,0.88999999,0.68000001,nabisco,nabisco,3,2596,0,1,0
110,0,0,1,0,0,0,0,0,0.88999999,1.02,0.88999999,0.67000002,nabisco,nabisco,4,2597,0,1,0
110,0,0,0,0,0,0,0,0,0.88999999,1.0700001,1.15,0.64999998,nabisco,nabisco,5,2598,0,1,0
110,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.77999997,nabisco,nabisco,6,2599,0,1,0
110,0,1,0,0,0,0,0,1,0.88999999,1.15,0.99000001,0.5,nabisco,nabisco,7,2600,0,1,0
110,0,1,0,0,0,0,0,0,0.88999999,1.15,0.99000001,0.64999998,nabisco,nabisco,8,2601,0,1,0
110,0,1,0,0,0,0,0,0,0.88999999,1.15,0.99000001,0.64999998,nabisco,nabisco,9,2602,0,1,0
110,0,0,0,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,nabisco,10,2603,0,1,0
110,0,0,1,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,nabisco,11,2604,0,1,0
110,0,0,1,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,nabisco,12,2605,0,1,0
110,0,0,1,0,0,0,1,0,0.97000003,1.25,1.09,0.64999998,nabisco,nabisco,13,2606,0,1,0
110,0,0,1,0,0,0,1,0,0.97000003,1.25,1.09,0.64999998,nabisco,nabisco,14,2607,0,1,0
110,0,0,0,0,0,0,0,0,0.97000003,1.25,1.25,0.64999998,nabisco,nabisco,15,2608,0,1,0
110,0,0,0,0,0,0,1,0,0.97000003,1.25,1.09,0.64999998,nabisco,nabisco,16,2609,0,1,0
110,0,0,1,1,0,0,0,1,0.97000003,1.17,1.09,0.5,nabisco,nabisco,17,2610,0,1,0
110,0,0,1,0,0,0,0,0,1.05,1.25,1.25,0.64999998,nabisco,nabisco,18,2611,0,1,0
110,0,0,1,1,0,0,0,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,19,2612,0,1,0
110,0,0,0,0,0,0,0,0,1.05,1.17,0.99000001,0.64999998,nabisco,nabisco,20,2613,0,1,0
110,0,0,0,0,0,0,0,0,1.05,0.99000001,1.29,0.64999998,nabisco,nabisco,21,2614,0,1,0
110,0,0,1,0,0,0,0,0,1.05,0.99000001,0.99000001,0.64999998,nabisco,nabisco,22,2615,0,1,0
110,0,0,1,0,0,0,0,0,1.05,0.99000001,0.99000001,0.64999998,nabisco,nabisco,23,2616,0,1,0
111,0,0,0,0,0,0,0,0,0.69,0.88,1.09,0.55000001,private,private,1,2617,0,0,0
111,0,0,1,0,0,0,0,0,0.99000001,1.09,0.99000001,0.55000001,private,private,2,2618,0,0,0
111,0,0,0,0,0,0,0,0,0.99000001,1.09,0.99000001,0.55000001,private,private,3,2619,0,0,0
111,0,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.77999997,sunshine,private,4,2620,0,0,0
111,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.55000001,private,sunshine,5,2621,0,0,1
111,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.88999999,private,private,6,2622,0,0,0
111,0,0,0,0,0,0,0,0,0.99000001,1.1900001,0.99000001,0.55000001,private,private,7,2623,0,0,0
111,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.88999999,private,private,8,2624,0,0,0
111,0,0,0,0,0,0,0,0,0.98000002,1.09,1.29,0.55000001,private,private,9,2625,0,0,0
111,0,0,1,1,0,0,0,0,0.98000002,1.21,1.1900001,0.69,private,private,10,2626,0,0,0
111,0,0,1,1,0,0,0,0,0.98000002,1.21,1.1900001,0.69,private,private,11,2627,0,0,0
111,0,0,0,0,0,0,0,0,0.98000002,1.1900001,1.29,0.55000001,private,private,12,2628,0,0,0
111,0,0,1,0,0,0,0,0,0.98000002,1.1900001,1.29,0.88999999,private,private,13,2629,0,0,0
111,0,0,0,0,0,0,0,0,0.98000002,1.1900001,1.29,0.88999999,private,private,14,2630,0,0,0
111,0,0,0,0,0,0,0,0,0.79000002,1.21,1.09,0.77999997,sunshine,private,15,2631,0,0,0
111,0,0,0,0,0,0,0,0,0.93000001,1.1900001,1.08,0.57999998,private,sunshine,16,2632,0,0,1
111,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.58999997,private,private,17,2633,0,0,0
111,0,1,1,0,0,1,0,0,0.88999999,1.09,1.29,0.58999997,private,private,18,2634,0,0,0
111,0,1,0,1,0,0,0,0,0.93000001,1.12,0.98000002,0.68000001,private,private,19,2635,0,0,0
111,0,0,0,0,0,0,0,0,1.09,1.16,1.29,0.58999997,private,private,20,2636,0,0,0
111,0,0,0,0,0,0,0,0,1.09,1.04,0.99000001,0.58999997,private,private,21,2637,0,0,0
112,0,0,0,0,0,0,0,0,0.99000001,0.99000001,1.09,0.55000001,private,private,1,2638,0,0,0
112,0,0,0,0,0,0,0,0,0.99000001,1.09,0.99000001,0.55000001,private,private,2,2639,0,0,0
112,0,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.72000003,private,private,3,2640,0,0,0
112,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.55000001,private,private,4,2641,0,0,0
112,0,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.55000001,private,private,5,2642,0,0,0
112,0,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.55000001,private,private,6,2643,0,0,0
112,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.55000001,private,private,7,2644,0,0,0
112,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.55000001,private,private,8,2645,0,0,0
112,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.88999999,private,private,9,2646,0,0,0
112,0,0,0,0,0,0,0,0,0.99000001,1.09,1.1900001,0.55000001,private,private,10,2647,0,0,0
112,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.55000001,private,private,11,2648,0,0,0
112,0,0,1,0,0,1,0,0,0.97000003,1.09,1.15,0.51999998,nabisco,private,12,2649,0,0,0
112,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.55000001,private,nabisco,13,2650,0,1,0
112,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.93000001,nabisco,private,14,2651,0,0,0
112,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.58999997,private,nabisco,15,2652,0,1,0
112,0,0,1,0,0,0,0,0,0.88999999,1.21,0.99000001,0.58999997,private,private,16,2653,0,0,0
112,0,0,1,0,0,0,0,0,0.94999999,1.25,0.99000001,0.58999997,private,private,17,2654,0,0,0
112,0,0,1,0,0,0,0,0,0.94999999,1.21,0.99000001,0.58999997,private,private,18,2655,0,0,0
112,0,0,0,0,0,0,0,0,1.09,1.1799999,1.29,0.58999997,private,private,19,2656,0,0,0
112,0,0,0,0,0,0,0,0,1.29,1.04,1.23,0.58999997,private,private,20,2657,0,0,0
113,0,0,1,0,0,0,0,0,0.79000002,0.99000001,1.01,0.69,sunshine,nabisco,1,2658,0,1,0
113,0,0,1,0,0,0,0,0,0.88999999,0.99000001,1.13,0.69,private,sunshine,2,2659,0,0,1
113,1,0,0,0,0,0,0,0,0.49000001,1.09,1.09,0.77999997,sunshine,private,3,2660,0,0,0
113,0,0,0,0,0,0,0,0,0.98000002,1.09,0.88999999,0.77999997,nabisco,sunshine,4,2661,0,0,1
113,0,0,0,0,0,0,0,0,0.79000002,1.15,1.01,0.79000002,sunshine,nabisco,5,2662,0,1,0
113,0,0,0,0,0,0,0,0,0.79000002,1.09,1.1799999,0.69,private,sunshine,6,2663,0,0,1
113,0,0,0,0,0,0,0,0,0.99000001,1.09,1.1900001,0.79000002,private,private,7,2664,0,0,0
113,0,0,0,0,0,0,1,0,1.01,1.17,0.94999999,0.68000001,nabisco,private,8,2665,0,0,0
113,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.79000002,private,nabisco,9,2666,0,1,0
113,1,0,1,0,0,0,0,1,0.79000002,1.25,1.0599999,0.49000001,sunshine,private,10,2667,0,0,0
113,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.77999997,sunshine,sunshine,11,2668,0,0,1
113,1,0,0,1,0,0,0,0,0.79000002,1.09,1.23,0.69,sunshine,sunshine,12,2669,0,0,1
113,1,0,0,1,0,0,0,0,0.79000002,1.25,0.99000001,0.69,sunshine,sunshine,13,2670,0,0,1
113,0,0,1,0,0,0,0,0,0.79000002,1.25,0.99000001,0.69,sunshine,sunshine,14,2671,0,0,1
113,0,0,1,0,0,0,0,0,0.79000002,1.25,0.99000001,0.69,sunshine,sunshine,15,2672,0,0,1
113,1,0,1,0,0,0,0,0,0.88,1.09,1.1900001,0.57999998,sunshine,sunshine,16,2673,0,0,1
113,1,1,1,0,1,0,1,0,0.88999999,1.24,1.09,0.68000001,sunshine,sunshine,17,2674,0,0,1
113,1,0,0,0,0,0,0,0,0.79000002,1.35,1.29,0.75,nabisco,sunshine,18,2675,0,0,1
113,0,0,0,0,0,0,0,0,0.98000002,1.1900001,1.29,0.88999999,private,nabisco,19,2676,0,1,0
113,0,0,0,0,1,0,0,0,0.79000002,1.21,1.09,0.77999997,sunshine,private,20,2677,0,0,0
113,1,0,1,0,0,0,1,0,0.79000002,1.35,1.15,0.75999999,sunshine,sunshine,21,2678,0,0,1
113,1,0,1,0,0,0,1,0,0.79000002,1.35,1.15,0.75999999,sunshine,sunshine,22,2679,0,0,1
113,0,0,0,0,0,0,0,0,0.79000002,1.21,1.09,0.88999999,private,sunshine,23,2680,0,0,1
113,0,0,1,0,0,0,0,0,0.79000002,1.21,1.09,0.88999999,private,private,24,2681,0,0,0
113,0,0,0,0,0,0,0,0,1.09,1.35,1.29,0.73000002,private,private,25,2682,0,0,0
113,0,0,0,1,0,0,0,0,1.09,1.09,1.09,0.95999998,nabisco,private,26,2683,0,0,0
113,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.58999997,private,nabisco,27,2684,0,1,0
113,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.58999997,private,private,28,2685,0,0,0
113,1,0,0,0,1,0,1,0,0.79000002,1.24,0.99000001,0.68000001,sunshine,private,29,2686,0,0,0
113,0,0,1,0,0,0,1,0,0.88999999,1.25,0.88999999,0.68000001,nabisco,sunshine,30,2687,0,0,1
113,0,0,0,0,0,0,0,0,1.09,1.09,1.29,0.79000002,keebler,nabisco,31,2688,0,1,0
113,0,0,1,0,0,0,1,0,1.1900001,1.25,0.88999999,0.68000001,nabisco,keebler,32,2689,1,0,0
113,0,0,0,1,0,0,0,1,1.24,1.05,0.98000002,0.38,private,nabisco,33,2690,0,1,0
113,0,0,1,1,0,0,0,0,1.29,1.04,1.29,0.95999998,keebler,private,34,2691,0,0,0
114,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,nabisco,nabisco,1,2692,0,1,0
114,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.77999997,nabisco,nabisco,2,2693,0,1,0
