GROUP	SURVEY	SP	ID	PURPOSE	FIRST	TICKET	WHO	LUGGAGE	AGE	MALE	INCOME	GA	ORIGIN	DEST	TRAIN_AV	CAR_AV	SM_AV	TRAIN_TT	TRAIN_CO	TRAIN_HE	SM_TT	SM_CO	SM_HE	SM_SEATS	CAR_TT	CAR_CO	CHOICE
3	1	1	1027	4	0	3	1	0	2	1	2	0	22	1	1	1	1	170	133	120	88	172	10	0	128	105	3
3	1	1	1027	4	0	3	1	0	2	1	2	0	22	1	1	1	1	170	100	30	88	123	30	0	160	105	2
3	1	1	1027	4	0	3	1	0	2	1	2	0	22	1	1	1	1	224	111	60	74	132	10	0	128	105	2
3	1	1	1028	4	0	3	1	0	2	1	2	0	25	22	1	1	1	54	40	120	30	50	20	0	52	30	3
3	1	1	1028	4	0	3	1	0	2	1	2	0	25	22	1	1	1	51	40	30	28	45	10	0	52	39	2
3	1	1	1028	4	0	3	1	0	2	1	2	0	25	22	1	1	1	61	40	60	32	62	30	0	52	24	3
3	1	1	1028	4	0	3	1	0	2	1	2	0	25	22	1	1	1	51	33	30	30	52	20	0	32	24	3
3	1	1	1028	4	0	3	1	0	2	1	2	0	25	22	1	1	1	61	30	60	30	37	20	0	40	39	2
3	1	1	1028	4	0	3	1	0	2	1	2	0	25	22	1	1	1	54	30	120	28	45	10	0	40	24	3
3	1	1	1028	4	0	3	1	0	2	1	2	0	25	22	1	1	1	51	40	120	32	62	10	0	32	30	3
3	1	1	1028	4	0	3	1	0	2	1	2	0	25	22	1	1	1	51	30	30	32	38	30	0	40	30	3
3	1	1	1028	4	0	3	1	0	2	1	2	0	25	22	1	1	1	61	33	60	28	42	10	0	32	30	3
3	1	1	1029	4	0	3	1	0	3	1	1	0	25	1	1	1	1	200	148	120	71	165	20	0	273	115	3
3	1	1	1029	4	0	3	1	0	3	1	1	0	25	1	1	1	1	182	148	30	63	156	10	0	273	149	1
3	1	1	1029	4	0	3	1	0	3	1	1	0	25	1	1	1	1	236	148	60	81	198	30	0	273	92	3
3	1	1	1029	4	0	3	1	0	3	1	1	0	25	1	1	1	1	182	123	30	71	172	20	0	168	92	3
3	1	1	1029	4	0	3	1	0	3	1	1	0	25	1	1	1	1	236	111	60	71	128	20	0	210	149	2
3	1	1	1029	4	0	3	1	0	3	1	1	0	25	1	1	1	1	200	111	120	63	156	10	0	210	92	1
3	1	1	1029	4	0	3	1	0	3	1	1	0	25	1	1	1	1	182	148	120	81	198	10	0	168	115	3
3	1	1	1029	4	0	3	1	0	3	1	1	0	25	1	1	1	1	182	111	30	81	132	30	0	210	115	2
3	1	1	1029	4	0	3	1	0	3	1	1	0	25	1	1	1	1	236	123	60	63	144	10	0	168	115	2
3	1	1	1030	4	0	3	1	0	4	1	2	0	19	22	1	1	1	197	137	120	89	156	20	0	273	110	2
3	1	1	1030	4	0	3	1	0	4	1	2	0	19	22	1	1	1	177	137	30	83	149	10	0	273	143	2
3	1	1	1030	4	0	3	1	0	4	1	2	0	19	22	1	1	1	236	137	60	97	182	30	0	273	88	3
3	1	1	1030	4	0	3	1	0	4	1	2	0	19	22	1	1	1	177	114	30	89	156	20	0	168	88	3
3	1	1	1030	4	0	3	1	0	4	1	2	0	19	22	1	1	1	236	103	60	89	123	20	0	210	143	2
3	1	1	1030	4	0	3	1	0	4	1	2	0	19	22	1	1	1	197	103	120	83	144	10	0	210	88	3
3	1	1	1030	4	0	3	1	0	4	1	2	0	19	22	1	1	1	177	137	120	97	182	10	0	168	110	3
3	1	1	1030	4	0	3	1	0	4	1	2	0	19	22	1	1	1	177	103	30	97	128	30	0	210	110	2
3	1	1	1030	4	0	3	1	0	4	1	2	0	19	22	1	1	1	236	114	60	83	139	10	0	168	110	2
3	1	1	1031	4	0	3	1	0	4	1	2	0	22	17	1	1	1	392	158	120	222	165	30	0	190	105	3
3	1	1	1031	4	0	3	1	0	4	1	2	0	22	17	1	1	1	305	119	120	228	132	30	0	247	84	3
3	1	1	1031	4	0	3	1	0	4	1	2	0	22	17	1	1	1	392	119	120	236	139	20	0	152	84	3
3	1	1	1031	4	0	3	1	0	4	1	2	0	22	17	1	1	1	334	119	60	236	139	10	0	247	136	3
3	1	1	1031	4	0	3	1	0	4	1	2	0	22	17	1	1	1	334	132	120	236	144	30	0	152	136	3
3	1	1	1031	4	0	3	1	0	4	1	2	0	22	17	1	1	1	305	132	60	236	144	20	0	247	105	3
3	1	1	1031	4	0	3	1	0	4	1	2	0	22	17	1	1	1	305	158	60	228	172	10	0	190	84	3
3	1	1	1031	4	0	3	1	0	4	1	2	0	22	17	1	1	1	305	132	120	222	149	20	0	190	136	3
3	1	1	1031	4	0	3	1	0	4	1	2	0	22	17	1	1	1	334	158	30	236	198	20	0	190	136	3
3	1	1	1032	4	0	3	1	0	4	1	3	0	22	1	1	1	1	227	114	30	93	128	10	0	180	96	2
3	1	1	1032	4	0	3	1	0	4	1	3	0	22	1	1	1	1	227	114	120	85	156	10	0	234	156	2
3	1	1	1032	4	0	3	1	0	4	1	3	0	22	1	1	1	1	227	103	30	79	144	20	0	234	120	2
3	1	1	1032	4	0	3	1	0	4	1	3	0	22	1	1	1	1	176	103	60	79	144	30	0	144	156	2
3	1	1	1032	4	0	3	1	0	4	1	3	0	22	1	1	1	1	193	114	30	79	139	30	0	234	96	2
3	1	1	1032	4	0	3	1	0	4	1	3	0	22	1	1	1	1	193	103	30	85	123	10	0	144	120	2
3	1	1	1032	4	0	3	1	0	4	1	3	0	22	1	1	1	1	193	137	60	79	149	20	0	144	96	2
3	1	1	1032	4	0	3	1	0	4	1	3	0	22	1	1	1	1	227	137	30	85	156	30	0	144	156	2
3	1	1	1032	4	0	3	1	0	4	1	3	0	22	1	1	1	1	193	114	60	85	156	30	0	180	120	2
3	1	1	1033	4	0	3	1	0	4	1	3	0	25	3	1	1	1	295	124	120	174	128	30	0	170	100	3
3	1	1	1033	4	0	3	1	0	4	1	3	0	25	3	1	1	1	235	93	120	179	106	30	0	221	80	3
3	1	1	1033	4	0	3	1	0	4	1	3	0	25	3	1	1	1	295	93	120	185	108	20	0	136	80	3
3	1	1	1033	4	0	3	1	0	4	1	3	0	25	3	1	1	1	255	93	60	185	108	10	0	221	130	3
3	1	1	1033	4	0	3	1	0	4	1	3	0	25	3	1	1	1	255	103	120	185	114	30	0	136	130	3
3	1	1	1033	4	0	3	1	0	4	1	3	0	25	3	1	1	1	235	103	60	185	114	20	0	221	100	3
3	1	1	1033	4	0	3	1	0	4	1	3	0	25	3	1	1	1	235	124	60	179	132	10	0	170	80	3
3	1	1	1033	4	0	3	1	0	4	1	3	0	25	3	1	1	1	235	103	120	174	116	20	0	170	130	3
3	1	1	1033	4	0	3	1	0	4	1	3	0	25	3	1	1	1	255	124	30	185	149	20	0	170	130	3
3	1	1	1034	4	0	3	1	0	5	1	2	0	25	2	1	1	1	157	96	120	55	99	30	0	110	70	3
3	1	1	1034	4	0	3	1	0	5	1	2	0	25	2	1	1	1	125	72	120	60	83	30	0	143	56	3
3	1	1	1034	4	0	3	1	0	5	1	2	0	25	2	1	1	1	157	72	120	66	90	20	0	88	56	3
3	1	1	1034	4	0	3	1	0	5	1	2	0	25	2	1	1	1	136	72	60	66	90	10	0	143	91	2
3	1	1	1034	4	0	3	1	0	5	1	2	0	25	2	1	1	1	136	80	120	66	90	30	0	88	91	3
3	1	1	1034	4	0	3	1	0	5	1	2	0	25	2	1	1	1	125	80	60	66	90	20	0	143	70	3
3	1	1	1034	4	0	3	1	0	5	1	2	0	25	2	1	1	1	125	96	60	60	106	10	0	110	56	3
3	1	1	1034	4	0	3	1	0	5	1	2	0	25	2	1	1	1	125	80	120	55	95	20	0	110	91	3
3	1	1	1034	4	0	3	1	0	5	1	2	0	25	2	1	1	1	136	96	30	66	123	20	0	110	91	3
3	1	1	1035	4	0	3	1	0	2	0	2	0	17	1	1	1	1	106	43	30	43	52	10	0	60	32	3
3	1	1	1035	4	0	3	1	0	2	0	2	0	17	1	1	1	1	106	43	120	39	68	10	0	78	52	2
3	1	1	1035	4	0	3	1	0	2	0	2	0	17	1	1	1	1	106	39	30	36	62	20	0	78	40	2
3	1	1	1035	4	0	3	1	0	2	0	2	0	17	1	1	1	1	85	39	60	36	62	30	0	48	52	3
3	1	1	1035	4	0	3	1	0	2	0	2	0	17	1	1	1	1	92	43	30	36	57	30	0	78	32	3
3	1	1	1035	4	0	3	1	0	2	0	2	0	17	1	1	1	1	92	39	30	39	48	10	0	48	40	2
3	1	1	1035	4	0	3	1	0	2	0	2	0	17	1	1	1	1	92	52	60	36	62	20	0	48	32	3
3	1	1	1035	4	0	3	1	0	2	0	2	0	17	1	1	1	1	106	52	30	39	65	30	0	48	52	3
3	1	1	1035	4	0	3	1	0	2	0	2	0	17	1	1	1	1	92	43	60	39	68	30	0	60	40	3
3	1	1	1036	4	0	3	1	0	2	0	2	0	17	25	1	1	1	371	179	120	119	194	30	0	250	165	2
3	1	1	1036	4	0	3	1	0	2	0	2	0	17	25	1	1	1	292	134	120	130	156	30	0	325	132	2
3	1	1	1036	4	0	3	1	0	2	0	2	0	17	25	1	1	1	371	134	120	144	165	20	0	200	132	3
3	1	1	1036	4	0	3	1	0	2	0	2	0	17	25	1	1	1	318	134	60	144	165	10	0	325	214	2
3	1	1	1036	4	0	3	1	0	2	0	2	0	17	25	1	1	1	318	149	120	144	165	30	0	200	214	2
3	1	1	1036	4	0	3	1	0	2	0	2	0	17	25	1	1	1	292	149	60	144	165	20	0	325	165	2
3	1	1	1036	4	0	3	1	0	2	0	2	0	17	25	1	1	1	292	179	60	130	210	10	0	250	132	3
3	1	1	1036	4	0	3	1	0	2	0	2	0	17	25	1	1	1	292	149	120	119	177	20	0	250	214	2
3	1	1	1036	4	0	3	1	0	2	0	2	0	17	25	1	1	1	318	179	30	144	248	20	0	250	214	3
3	1	1	1037	4	0	3	1	0	2	0	2	0	25	19	1	1	1	283	133	120	162	139	30	0	190	125	2
3	1	1	1037	4	0	3	1	0	2	0	2	0	25	19	1	1	1	223	100	120	167	114	30	0	247	100	2
3	1	1	1037	4	0	3	1	0	2	0	2	0	25	19	1	1	1	283	100	120	173	116	20	0	152	100	3
3	1	1	1037	4	0	3	1	0	2	0	2	0	25	19	1	1	1	243	100	60	173	116	10	0	247	162	2
3	1	1	1037	4	0	3	1	0	2	0	2	0	25	19	1	1	1	243	111	120	173	123	30	0	152	162	3
3	1	1	1037	4	0	3	1	0	2	0	2	0	25	19	1	1	1	223	111	60	173	123	20	0	247	125	2
3	1	1	1037	4	0	3	1	0	2	0	2	0	25	19	1	1	1	223	133	60	167	144	10	0	190	100	3
3	1	1	1037	4	0	3	1	0	2	0	2	0	25	19	1	1	1	223	111	120	162	128	20	0	190	162	2
3	1	1	1037	4	0	3	1	0	2	0	2	0	25	19	1	1	1	243	133	30	173	161	20	0	190	162	3
3	1	1	1038	4	0	3	1	0	2	1	1	0	17	25	1	1	1	326	173	120	106	194	30	0	260	155	2
3	1	1	1038	4	0	3	1	0	2	1	1	0	17	25	1	1	1	249	130	120	117	156	30	0	338	124	2
3	1	1	1038	4	0	3	1	0	2	1	1	0	17	25	1	1	1	326	130	120	131	165	20	0	208	124	2
3	1	1	1038	4	0	3	1	0	2	1	1	0	17	25	1	1	1	275	130	60	131	165	10	0	338	201	2
3	1	1	1038	4	0	3	1	0	2	1	1	0	17	25	1	1	1	275	144	120	131	165	30	0	208	201	2
3	1	1	1038	4	0	3	1	0	2	1	1	0	17	25	1	1	1	249	144	60	131	165	20	0	338	155	2
3	1	1	1038	4	0	3	1	0	2	1	1	0	17	25	1	1	1	249	173	60	117	210	10	0	260	124	2
3	1	1	1038	4	0	3	1	0	2	1	1	0	17	25	1	1	1	249	144	120	106	177	20	0	260	201	2
3	1	1	1038	4	0	3	1	0	2	1	1	0	17	25	1	1	1	275	173	30	131	248	20	0	260	201	2
3	1	1	1039	4	0	3	1	0	2	1	1	0	25	22	1	1	1	111	50	120	78	57	30	0	50	25	3
3	1	1	1039	4	0	3	1	0	2	1	1	0	25	22	1	1	1	101	38	120	80	42	30	0	65	20	3
3	1	1	1039	4	0	3	1	0	2	1	1	0	25	22	1	1	1	111	38	120	82	45	20	0	40	20	3
3	1	1	1039	4	0	3	1	0	2	1	1	0	25	22	1	1	1	104	38	60	82	45	10	0	65	32	2
3	1	1	1039	4	0	3	1	0	2	1	1	0	25	22	1	1	1	104	42	120	82	48	30	0	40	32	3
3	1	1	1039	4	0	3	1	0	2	1	1	0	25	22	1	1	1	101	42	60	82	48	20	0	65	25	2
3	1	1	1039	4	0	3	1	0	2	1	1	0	25	22	1	1	1	101	50	60	80	58	10	0	50	20	3
3	1	1	1039	4	0	3	1	0	2	1	1	0	25	22	1	1	1	101	42	120	78	50	20	0	50	32	3
3	1	1	1039	4	0	3	1	0	2	1	1	0	25	22	1	1	1	104	50	30	82	70	20	0	50	32	3
3	1	1	1040	4	0	3	1	0	2	1	2	0	17	25	1	1	1	392	187	120	131	205	30	0	290	175	2
3	1	1	1040	4	0	3	1	0	2	1	2	0	17	25	1	1	1	299	140	120	142	161	30	0	377	140	2
3	1	1	1040	4	0	3	1	0	2	1	2	0	17	25	1	1	1	392	140	120	156	172	20	0	232	140	3
3	1	1	1040	4	0	3	1	0	2	1	2	0	17	25	1	1	1	330	140	60	156	172	10	0	377	227	2
3	1	1	1040	4	0	3	1	0	2	1	2	0	17	25	1	1	1	330	156	120	156	177	30	0	232	227	2
3	1	1	1040	4	0	3	1	0	2	1	2	0	17	25	1	1	1	299	156	60	156	177	20	0	377	175	2
3	1	1	1040	4	0	3	1	0	2	1	2	0	17	25	1	1	1	299	187	60	142	215	10	0	290	140	3
3	1	1	1040	4	0	3	1	0	2	1	2	0	17	25	1	1	1	299	156	120	131	189	20	0	290	227	3
3	1	1	1040	4	0	3	1	0	2	1	2	0	17	25	1	1	1	330	187	30	156	253	20	0	290	227	3
3	1	1	1041	4	0	3	1	0	2	1	2	0	22	1	1	1	1	159	103	120	80	106	30	0	110	65	3
3	1	1	1041	4	0	3	1	0	2	1	2	0	22	1	1	1	1	128	77	120	83	86	30	0	143	52	2
3	1	1	1041	4	0	3	1	0	2	1	2	0	22	1	1	1	1	159	77	120	87	91	20	0	88	52	3
3	1	1	1041	4	0	3	1	0	2	1	2	0	22	1	1	1	1	138	77	60	87	91	10	0	143	84	2
3	1	1	1041	4	0	3	1	0	2	1	2	0	22	1	1	1	1	138	86	120	87	91	30	0	88	84	3
3	1	1	1041	4	0	3	1	0	2	1	2	0	22	1	1	1	1	128	86	60	87	91	20	0	143	65	2
3	1	1	1041	4	0	3	1	0	2	1	2	0	22	1	1	1	1	128	103	60	83	108	10	0	110	52	3
3	1	1	1041	4	0	3	1	0	2	1	2	0	22	1	1	1	1	128	86	120	80	98	20	0	110	84	3
3	1	1	1041	4	0	3	1	0	2	1	2	0	22	1	1	1	1	138	103	30	87	123	20	0	110	84	3
3	1	1	1042	4	0	3	1	0	3	0	1	0	25	10	1	1	1	108	82	120	97	86	20	0	130	60	3
3	1	1	1042	4	0	3	1	0	3	0	1	0	25	10	1	1	1	98	82	30	95	86	10	0	130	78	2
3	1	1	1042	4	0	3	1	0	3	0	1	0	25	10	1	1	1	128	82	60	99	95	30	0	130	48	3
3	1	1	1042	4	0	3	1	0	3	0	1	0	25	10	1	1	1	98	68	30	97	83	20	0	80	48	3
3	1	1	1042	4	0	3	1	0	3	0	1	0	25	10	1	1	1	128	61	60	97	65	20	0	100	78	2
3	1	1	1042	4	0	3	1	0	3	0	1	0	25	10	1	1	1	108	61	120	95	76	10	0	100	48	3
3	1	1	1042	4	0	3	1	0	3	0	1	0	25	10	1	1	1	98	82	120	99	95	10	0	80	60	3
3	1	1	1042	4	0	3	1	0	3	0	1	0	25	10	1	1	1	98	61	30	99	70	30	0	100	60	3
3	1	1	1042	4	0	3	1	0	3	0	1	0	25	10	1	1	1	128	68	60	95	76	10	0	80	60	3
3	1	1	1043	4	0	3	1	0	4	0	1	0	25	18	1	1	1	492	206	120	275	215	30	0	280	155	3
3	1	1	1043	4	0	3	1	0	4	0	1	0	25	18	1	1	1	372	155	120	283	172	30	0	364	124	2
3	1	1	1043	4	0	3	1	0	4	0	1	0	25	18	1	1	1	492	155	120	293	177	20	0	224	124	3
3	1	1	1043	4	0	3	1	0	4	0	1	0	25	18	1	1	1	412	155	60	293	177	10	0	364	201	2
3	1	1	1043	4	0	3	1	0	4	0	1	0	25	18	1	1	1	412	172	120	293	189	30	0	224	201	3
3	1	1	1043	4	0	3	1	0	4	0	1	0	25	18	1	1	1	372	172	60	293	189	20	0	364	155	2
3	1	1	1043	4	0	3	1	0	4	0	1	0	25	18	1	1	1	372	206	60	283	227	10	0	280	124	3
3	1	1	1043	4	0	3	1	0	4	0	1	0	25	18	1	1	1	372	172	120	275	194	20	0	280	201	2
3	1	1	1043	4	0	3	1	0	4	0	1	0	25	18	1	1	1	412	206	30	293	253	20	0	280	201	3
3	1	1	1044	4	0	3	1	0	4	1	2	0	22	2	1	1	1	103	50	30	38	58	10	0	70	28	3
3	1	1	1044	4	0	3	1	0	4	1	2	0	22	2	1	1	1	103	50	120	34	76	10	0	91	45	1
3	1	1	1044	4	0	3	1	0	4	1	2	0	22	2	1	1	1	103	45	30	31	68	20	0	91	35	3
3	1	1	1044	4	0	3	1	0	4	1	2	0	22	2	1	1	1	82	45	60	31	68	30	0	56	45	3
3	1	1	1044	4	0	3	1	0	4	1	2	0	22	2	1	1	1	89	50	30	31	63	30	0	91	28	3
3	1	1	1044	4	0	3	1	0	4	1	2	0	22	2	1	1	1	89	45	30	34	52	10	0	56	35	3
3	1	1	1044	4	0	3	1	0	4	1	2	0	22	2	1	1	1	89	60	60	31	68	20	0	56	28	3
3	1	1	1044	4	0	3	1	0	4	1	2	0	22	2	1	1	1	103	60	30	34	76	30	0	56	45	3
3	1	1	1044	4	0	3	1	0	4	1	2	0	22	2	1	1	1	89	50	60	34	76	30	0	70	35	3
3	1	1	1045	4	0	3	1	0	4	1	2	0	25	2	1	1	1	125	96	120	49	106	20	0	143	70	3
3	1	1	1045	4	0	3	1	0	4	1	2	0	25	2	1	1	1	114	96	30	44	99	10	0	143	91	3
3	1	1	1045	4	0	3	1	0	4	1	2	0	25	2	1	1	1	146	96	60	55	123	30	0	143	56	3
3	1	1	1045	4	0	3	1	0	4	1	2	0	25	2	1	1	1	114	80	30	49	106	20	0	88	56	3
3	1	1	1045	4	0	3	1	0	4	1	2	0	25	2	1	1	1	146	72	60	49	83	20	0	110	91	3
3	1	1	1045	4	0	3	1	0	4	1	2	0	25	2	1	1	1	125	72	120	44	99	10	0	110	56	3
3	1	1	1045	4	0	3	1	0	4	1	2	0	25	2	1	1	1	114	96	120	55	123	10	0	88	70	3
3	1	1	1045	4	0	3	1	0	4	1	2	0	25	2	1	1	1	114	72	30	55	86	30	0	110	70	3
3	1	1	1045	4	0	3	1	0	4	1	2	0	25	2	1	1	1	146	80	60	44	91	10	0	88	70	3
3	1	1	1046	4	0	3	1	0	4	1	3	0	1	10	1	1	1	171	103	120	101	108	30	0	130	65	3
3	1	1	1046	4	0	3	1	0	4	1	3	0	1	10	1	1	1	135	77	120	104	90	30	0	169	52	3
3	1	1	1046	4	0	3	1	0	4	1	3	0	1	10	1	1	1	171	77	120	108	91	20	0	104	52	3
3	1	1	1046	4	0	3	1	0	4	1	3	0	1	10	1	1	1	147	77	60	108	91	10	0	169	84	2
3	1	1	1046	4	0	3	1	0	4	1	3	0	1	10	1	1	1	147	86	120	108	95	30	0	104	84	2
3	1	1	1046	4	0	3	1	0	4	1	3	0	1	10	1	1	1	135	86	60	108	95	20	0	169	65	3
3	1	1	1046	4	0	3	1	0	4	1	3	0	1	10	1	1	1	135	103	60	104	111	10	0	130	52	3
3	1	1	1046	4	0	3	1	0	4	1	3	0	1	10	1	1	1	135	86	120	101	99	20	0	130	84	2
3	1	1	1046	4	0	3	1	0	4	1	3	0	1	10	1	1	1	147	103	30	108	128	20	0	130	84	3
3	1	1	1047	4	0	3	1	0	4	1	3	0	25	2	1	1	1	185	108	120	73	111	30	0	140	75	2
3	1	1	1047	4	0	3	1	0	4	1	3	0	25	2	1	1	1	139	81	120	78	91	30	0	182	60	2
3	1	1	1047	4	0	3	1	0	4	1	3	0	25	2	1	1	1	185	81	120	84	98	20	0	112	60	2
3	1	1	1047	4	0	3	1	0	4	1	3	0	25	2	1	1	1	154	81	60	84	98	10	0	182	97	2
3	1	1	1047	4	0	3	1	0	4	1	3	0	25	2	1	1	1	154	90	120	84	99	30	0	112	97	2
3	1	1	1047	4	0	3	1	0	4	1	3	0	25	2	1	1	1	139	90	60	84	99	20	0	182	75	2
3	1	1	1047	4	0	3	1	0	4	1	3	0	25	2	1	1	1	139	108	60	78	116	10	0	140	60	2
3	1	1	1047	4	0	3	1	0	4	1	3	0	25	2	1	1	1	139	90	120	73	103	20	0	140	97	2
3	1	1	1047	4	0	3	1	0	4	1	3	0	25	2	1	1	1	154	108	30	84	132	20	0	140	97	2
3	1	1	1048	4	0	3	1	0	4	1	4	0	22	1	1	1	1	219	103	30	90	116	10	0	150	100	2
3	1	1	1048	4	0	3	1	0	4	1	4	0	22	1	1	1	1	219	103	120	82	144	10	0	195	162	3
3	1	1	1048	4	0	3	1	0	4	1	4	0	22	1	1	1	1	219	93	30	76	132	20	0	195	125	2
3	1	1	1048	4	0	3	1	0	4	1	4	0	22	1	1	1	1	176	93	60	76	132	30	0	120	162	1
3	1	1	1048	4	0	3	1	0	4	1	4	0	22	1	1	1	1	190	103	30	76	123	30	0	195	100	2
3	1	1	1048	4	0	3	1	0	4	1	4	0	22	1	1	1	1	190	93	30	82	108	10	0	120	125	2
3	1	1	1048	4	0	3	1	0	4	1	4	0	22	1	1	1	1	190	124	60	76	132	20	0	120	100	3
3	1	1	1048	4	0	3	1	0	4	1	4	0	22	1	1	1	1	219	124	30	82	144	30	0	120	162	3
3	1	1	1048	4	0	3	1	0	4	1	4	0	22	1	1	1	1	190	103	60	82	144	30	0	150	125	3
3	1	1	1049	4	0	3	1	0	5	0	2	0	22	1	1	1	1	312	148	120	154	156	30	0	180	120	3
3	1	1	1049	4	0	3	1	0	5	0	2	0	22	1	1	1	1	246	111	120	160	128	30	0	234	96	3
3	1	1	1049	4	0	3	1	0	5	0	2	0	22	1	1	1	1	312	111	120	168	132	20	0	144	96	3
3	1	1	1049	4	0	3	1	0	5	0	2	0	22	1	1	1	1	268	111	60	168	132	10	0	234	156	3
3	1	1	1049	4	0	3	1	0	5	0	2	0	22	1	1	1	1	268	123	120	168	139	30	0	144	156	3
3	1	1	1049	4	0	3	1	0	5	0	2	0	22	1	1	1	1	246	123	60	168	139	20	0	234	120	3
3	1	1	1049	4	0	3	1	0	5	0	2	0	22	1	1	1	1	246	148	60	160	165	10	0	180	96	3
3	1	1	1049	4	0	3	1	0	5	0	2	0	22	1	1	1	1	246	123	120	154	144	20	0	180	156	3
3	1	1	1049	4	0	3	1	0	5	0	2	0	22	1	1	1	1	268	148	30	168	189	20	0	180	156	3
3	1	1	1050	4	0	3	1	0	3	0	2	0	9	10	1	1	1	195	109	120	123	114	30	0	110	70	3
3	1	1	1050	4	0	3	1	0	3	0	2	0	9	10	1	1	1	156	82	120	126	95	30	0	143	56	3
3	1	1	1050	4	0	3	1	0	3	0	2	0	9	10	1	1	1	195	82	120	130	98	20	0	88	56	3
3	1	1	1050	4	0	3	1	0	3	0	2	0	9	10	1	1	1	169	82	60	130	98	10	0	143	91	3
3	1	1	1050	4	0	3	1	0	3	0	2	0	9	10	1	1	1	169	91	120	130	99	30	0	88	91	3
3	1	1	1050	4	0	3	1	0	3	0	2	0	9	10	1	1	1	156	91	60	130	99	20	0	143	70	3
3	1	1	1050	4	0	3	1	0	3	0	2	0	9	10	1	1	1	156	109	60	126	116	10	0	110	56	3
3	1	1	1050	4	0	3	1	0	3	0	2	0	9	10	1	1	1	156	91	120	123	103	20	0	110	91	3
3	1	1	1050	4	0	3	1	0	3	0	2	0	9	10	1	1	1	169	109	30	130	132	20	0	110	91	3
3	1	1	1051	4	0	3	1	0	3	1	3	0	25	20	1	1	1	334	144	30	136	172	10	0	260	112	2
3	1	1	1051	4	0	3	1	0	3	1	3	0	25	20	1	1	1	334	144	120	122	215	10	0	338	182	1
3	1	1	1051	4	0	3	1	0	3	1	3	0	25	20	1	1	1	334	130	30	111	194	20	0	338	140	1
3	1	1	1051	4	0	3	1	0	3	1	3	0	25	20	1	1	1	253	130	60	111	194	30	0	208	182	2
3	1	1	1051	4	0	3	1	0	3	1	3	0	25	20	1	1	1	280	144	30	111	182	30	0	338	112	2
3	1	1	1051	4	0	3	1	0	3	1	3	0	25	20	1	1	1	280	130	30	122	156	10	0	208	140	2
3	1	1	1051	4	0	3	1	0	3	1	3	0	25	20	1	1	1	280	173	60	111	198	20	0	208	112	3
3	1	1	1051	4	0	3	1	0	3	1	3	0	25	20	1	1	1	334	173	30	122	210	30	0	208	182	3
3	1	1	1051	4	0	3	1	0	3	1	3	0	25	20	1	1	1	280	144	60	122	215	30	0	260	140	3
3	1	1	1052	4	0	3	1	0	2	1	3	0	25	3	1	1	1	282	103	30	172	114	10	0	180	80	3
3	1	1	1052	4	0	3	1	0	2	1	3	0	25	3	1	1	1	282	103	120	166	132	10	0	234	130	2
3	1	1	1052	4	0	3	1	0	2	1	3	0	25	3	1	1	1	282	93	30	161	123	20	0	234	100	2
3	1	1	1052	4	0	3	1	0	2	1	3	0	25	3	1	1	1	222	93	60	161	123	30	0	144	130	3
3	1	1	1052	4	0	3	1	0	2	1	3	0	25	3	1	1	1	242	103	30	161	116	30	0	234	80	3
3	1	1	1052	4	0	3	1	0	2	1	3	0	25	3	1	1	1	242	93	30	166	106	10	0	144	100	3
3	1	1	1052	4	0	3	1	0	2	1	3	0	25	3	1	1	1	242	124	60	161	128	20	0	144	80	3
3	1	1	1052	4	0	3	1	0	2	1	3	0	25	3	1	1	1	282	124	30	166	132	30	0	144	130	3
3	1	1	1052	4	0	3	1	0	2	1	3	0	25	3	1	1	1	242	103	60	166	132	30	0	180	100	3
3	1	1	1053	4	0	3	1	0	3	0	1	0	25	2	1	1	1	125	96	120	49	106	20	0	143	75	2
3	1	1	1053	4	0	3	1	0	3	0	1	0	25	2	1	1	1	114	96	30	44	99	10	0	143	97	2
3	1	1	1053	4	0	3	1	0	3	0	1	0	25	2	1	1	1	146	96	60	55	123	30	0	143	60	3
3	1	1	1053	4	0	3	1	0	3	0	1	0	25	2	1	1	1	114	80	30	49	106	20	0	88	60	3
3	1	1	1053	4	0	3	1	0	3	0	1	0	25	2	1	1	1	146	72	60	49	83	20	0	110	97	2
3	1	1	1053	4	0	3	1	0	3	0	1	0	25	2	1	1	1	125	72	120	44	99	10	0	110	60	2
3	1	1	1053	4	0	3	1	0	3	0	1	0	25	2	1	1	1	114	96	120	55	123	10	0	88	75	3
3	1	1	1053	4	0	3	1	0	3	0	1	0	25	2	1	1	1	114	72	30	55	86	30	0	110	75	2
3	1	1	1053	4	0	3	1	0	3	0	1	0	25	2	1	1	1	146	80	60	44	91	10	0	88	75	3
3	1	1	1054	4	0	3	1	0	3	0	3	0	25	2	1	1	1	146	96	120	44	99	30	0	110	75	3
3	1	1	1054	4	0	3	1	0	3	0	3	0	25	2	1	1	1	114	72	120	49	83	30	0	143	60	2
3	1	1	1054	4	0	3	1	0	3	0	3	0	25	2	1	1	1	146	72	120	55	86	20	0	88	60	3
3	1	1	1054	4	0	3	1	0	3	0	3	0	25	2	1	1	1	125	72	60	55	86	10	0	143	97	2
3	1	1	1054	4	0	3	1	0	3	0	3	0	25	2	1	1	1	125	80	120	55	90	30	0	88	97	2
