_id,id,date,cds_bought,spent
18043,1772,19971112,1,6.49
18043,1772,19971208,1,22.49
18043,1772,19971218,1,18.99
18043,1772,19971222,1,15.49
18043,1772,19980113,1,60.49
18043,1772,19980120,1,2.99
18043,1772,19980128,3,45.47
18043,1772,19980303,1,17.99
18043,1772,19980424,1,15.49
18043,1772,19980430,1,13.99
18043,1772,19980604,2,24.98
18048,1773,19970305,2,35.35
18057,1774,19970305,2,17.96
18057,1774,19970326,1,12.49
18057,1774,19970501,1,14.96
18057,1774,19980608,3,21.47
18069,1775,19970305,2,23.49
18069,1775,19970615,1,31.03
18069,1775,19970620,1,14.96
18083,1776,19970305,3,37.97
18087,1777,19970305,4,60.88
18087,1777,19970306,1,15.36
18087,1777,19970316,6,87.61
18087,1777,19970322,3,38.12
18087,1777,19971228,3,70.97
18087,1777,19980321,7,120.43
18087,1777,19980504,13,169.87
18096,1778,19970305,1,14.49
18116,1779,19970305,2,17.74
18135,1780,19970305,1,14.37
18138,1781,19970305,2,19.96
18138,1781,19970824,1,16.36
18138,1781,19980503,3,42.86
18138,1781,19980602,3,30.36
18150,1782,19970305,3,38.9
18165,1783,19970305,5,63.85
18165,1783,19970611,4,56.06
18166,1784,19970305,1,11.77
18183,1785,19970305,1,12.77
18187,1786,19970305,1,8.97
18187,1786,19970318,1,9.77
18187,1786,19970530,1,7.98
18187,1786,19970602,1,7.78
18187,1786,19980514,1,2.49
18187,1786,19980514,1,5.49
18187,1786,19980514,1,11.99
18187,1786,19980526,1,27.99
18187,1786,19980610,1,9.49
18187,1786,19980610,1,10.49
18198,1787,19970305,3,41.7
18213,1788,19970305,1,11.77
18215,1789,19970305,3,30.91
18215,1789,19970325,3,26.73
18215,1789,19971011,3,36.47
18215,1789,19971030,5,49.45
18215,1789,19971219,4,40.96
18215,1789,19980203,5,69.45
18215,1789,19980212,3,43.97
18215,1789,19980306,2,24.77
18215,1789,19980407,5,46.87
18226,1790,19970305,2,24.98
18226,1790,19970423,1,12.97
18226,1790,19970521,3,55.79
18226,1790,19970530,1,10.77
18226,1790,19970725,2,21.58
18226,1790,19970814,3,54.71
18226,1790,19970906,1,11.77
18232,1791,19970305,2,16.73
18235,1792,19970305,1,14.99
18235,1792,19970706,2,29.98
18235,1792,19980305,3,43.86
18249,1793,19970305,3,43.11
18261,1794,19970305,1,11.77
18261,1794,19970411,1,11.77
18261,1794,19970826,4,71.67
18261,1794,19971112,2,50.98
18261,1794,19980109,6,80.44
18261,1794,19980226,3,37.45
18261,1794,19980308,1,11.88
18261,1794,19980322,1,9.49
18268,1795,19970305,2,32.48
18268,1795,19970320,1,21.99
18268,1795,19970407,1,27.99
18268,1795,19970414,1,28.99
18272,1796,19970305,1,18.76
18289,1797,19970305,2,25.74
12191,1798,19970306,11,144.68
12191,1798,19970307,2,26.14
12191,1798,19970330,5,84.04
12191,1798,19970513,6,82.45
12191,1798,19971008,6,80.44
12191,1798,19971123,5,64.45
12191,1798,19980106,5,66.45
18310,1799,19970306,1,10.77
18326,1800,19970306,3,79.51
18326,1800,19970725,4,105.26
18326,1800,19980329,7,95.93
18329,1801,19970306,2,29.98
18341,1802,19970306,1,18.76
18356,1803,19970306,1,18.36
18372,1804,19970306,4,55.89
18388,1805,19970306,4,57.27
18402,1806,19970306,1,10.77
18418,1807,19970306,2,40.74
18424,1808,19970306,2,21.54
18424,1808,19970325,3,40.49
18424,1808,19970423,3,38.11
18424,1808,19970623,2,24.14
18424,1808,19970813,4,48.86
18424,1808,19970929,3,60.97
18424,1808,19971010,2,20.48
18424,1808,19971121,2,29.98
18424,1808,19971210,2,26.48
18424,1808,19971221,1,13.99
18424,1808,19980210,2,27.0
18424,1808,19980226,4,86.02
18424,1808,19980324,1,11.18
18424,1808,19980402,1,51.08
18424,1808,19980408,1,16.49
18424,1808,19980408,3,40.56
18434,1809,19970306,1,11.77
18452,1810,19970306,6,84.79
18469,1811,19970306,1,15.36
18475,1812,19970306,3,45.9
18475,1812,19970801,6,87.4
18475,1812,19980108,1,15.99
18475,1812,19980529,4,55.46
18484,1813,19970306,1,4.79
18502,1814,19970306,1,14.37
18516,1815,19970306,2,28.74
18516,1815,19980103,2,22.98
18535,1816,19970306,3,52.71
18552,1817,19970306,1,16.36
18552,1817,19971027,2,12.98
18552,1817,19971118,1,15.49
18564,1818,19970306,2,26.14
18564,1818,19971119,7,70.93
18576,1819,19970306,2,26.73
18580,1820,19970306,5,75.44
18580,1820,19970409,5,50.78
18580,1820,19970410,3,40.46
18580,1820,19970422,3,42.7
18580,1820,19970428,3,35.33
18580,1820,19970428,1,11.77
18580,1820,19970511,4,52.67
18580,1820,19970619,5,70.85
18580,1820,19970716,4,107.87
18580,1820,19970716,1,16.65
18580,1820,19970801,6,80.2
18580,1820,19970817,2,52.34
18580,1820,19971002,3,50.47
18580,1820,19971002,3,43.47
18580,1820,19971112,3,44.97
18580,1820,19971123,10,200.4
18580,1820,19980114,6,82.94
18580,1820,19980122,6,82.94
18580,1820,19980420,3,60.97
18586,1821,19970306,3,37.12
18586,1821,19970407,4,56.68
18586,1821,19970519,2,23.49
18586,1821,19970913,2,17.98
18586,1821,19970919,1,9.49
18586,1821,19971030,4,48.46
18589,1822,19970306,3,41.11
18589,1822,19970517,5,63.43
18589,1822,19970915,3,32.47
18596,1823,19970306,2,21.74
18611,1824,19970306,4,57.48
18611,1824,19980418,3,39.47
18617,1825,19970306,1,11.77
18617,1825,19970410,3,48.31
18617,1825,19971217,3,42.47
18617,1825,19980404,1,15.49
18617,1825,19980415,1,11.99
18629,1826,19970306,4,96.72
18629,1826,19970313,1,18.99
18629,1826,19970328,2,52.98
18629,1826,19970404,2,37.98
18629,1826,19970501,2,72.98
18629,1826,19971026,1,4.99
13280,1827,19970307,1,11.77
13280,1827,19970731,2,27.94
18066,1828,19970307,1,13.97
18360,1829,19970307,1,15.76
18360,1829,19970314,4,63.04
18634,1830,19970307,6,93.76
18640,1831,19970307,1,13.97
18640,1831,19970731,1,11.77
18672,1832,19970307,3,40.53
18687,1833,19970307,1,22.99
18696,1834,19970307,1,14.3
18696,1834,19970723,1,28.77
18696,1834,19980210,3,29.47
18696,1834,19980222,4,47.96
18696,1834,19980317,1,12.49
18705,1835,19970307,1,16.99
18711,1836,19970307,2,24.74
18711,1836,19970312,1,6.77
18723,1837,19970307,1,11.77
18733,1838,19970307,2,29.13
18752,1839,19970307,6,76.2
18752,1839,19971015,3,40.97
18756,1840,19970307,1,5.78
18756,1840,19970319,1,32.99
18770,1841,19970307,1,13.97
18771,1842,19970307,2,21.54
18771,1842,19970615,3,36.7
18778,1843,19970307,2,30.15
18778,1843,19970320,1,14.79
18778,1843,19970603,4,58.26
18778,1843,19970617,3,44.88
18778,1843,19970821,3,41.69
18778,1843,19970929,3,40.97
18778,1843,19971208,2,31.48
18778,1843,19980305,2,25.98
18778,1843,19980617,3,42.97
18785,1844,19970307,1,14.37
18802,1845,19970307,1,15.36
18802,1845,19970829,1,14.96
18802,1845,19980209,1,11.18
18806,1846,19970307,2,27.13
18827,1847,19970307,1,15.96
18856,1848,19970307,1,5.78
18857,1849,19970307,1,17.9
18857,1849,19970912,1,12.99
18857,1849,19971112,5,61.45
18857,1849,19971219,1,12.99
18875,1850,19970307,1,19.99
18891,1851,19970307,2,13.96
18891,1851,19970514,1,14.99
18898,1852,19970307,4,62.11
18913,1853,19970307,1,13.7
18913,1853,19970321,1,18.99
18914,1854,19970307,1,10.77
18919,1855,19970307,1,14.96
18919,1855,19970318,3,43.89
11179,1856,19970308,1,12.49
11179,1856,19970908,1,12.25
11179,1856,19971213,1,12.49
15045,1857,19970308,2,24.73
15045,1857,19980220,1,11.88
17625,1858,19970308,1,19.99
17625,1858,19980325,1,13.99
17625,1858,19980402,1,15.49
18652,1859,19970308,1,15.36
18764,1860,19970308,3,41.69
18764,1860,19970310,1,30.97
18764,1860,19970528,5,49.25
18764,1860,19970531,1,12.77
18764,1860,19970628,2,31.32
18764,1860,19970816,3,57.69
18764,1860,19970905,1,14.37
18764,1860,19970924,3,57.47
18764,1860,19971026,4,23.46
18764,1860,19971206,2,42.98
18764,1860,19971206,3,60.47
18764,1860,19980101,4,47.46
18764,1860,19980212,3,58.47
18764,1860,19980223,3,51.06
18764,1860,19980324,2,24.07
18764,1860,19980513,2,48.96
18764,1860,19980522,2,22.98
18841,1861,19970308,2,38.06
18933,1862,19970308,3,45.49
18933,1862,19970308,3,45.49
18935,1863,19970308,1,19.99
18935,1863,19970924,1,2.99
18948,1864,19970308,3,35.31
18950,1865,19970308,1,21.99
18950,1865,19970823,1,11.77
18964,1866,19970308,1,14.37
18977,1867,19970308,2,20.35
19002,1868,19970308,5,89.49
19023,1869,19970308,3,45.88
19023,1869,19971212,2,26.98
19042,1870,19970308,1,10.77
19067,1871,19970308,1,14.99
19067,1871,19980227,1,12.99
19068,1872,19970308,1,25.99
19068,1872,19970325,3,44.69
19079,1873,19970308,1,5.98
19079,1873,19970514,1,9.7
19084,1874,19970308,2,29.92
19084,1874,19971221,1,14.49
19097,1875,19970308,1,25.77
19097,1875,19971213,6,74.94
19105,1876,19970308,4,68.89
19105,1876,19970824,1,14.37
19105,1876,19980412,1,15.49
19110,1877,19970308,1,14.96
19128,1878,19970308,1,12.97
19128,1878,19970314,1,11.77
19128,1878,19970522,1,11.77
19128,1878,19971111,1,15.49
19131,1879,19970308,1,14.99
19153,1880,19970308,2,23.54
19153,1880,19970308,4,47.28
19171,1881,19970308,3,43.69
19175,1882,19970308,1,14.99
19175,1882,19970527,1,9.99
19183,1883,19970308,1,6.79
19183,1883,19980301,1,11.88
14269,1884,19970309,3,36.11
14269,1884,19971108,3,41.97
14269,1884,19980417,4,58.89
14269,1884,19980525,3,43.97
17068,1885,19970309,5,42.34
17913,1886,19970309,1,11.77
17913,1886,19970701,1,13.97
17913,1886,19980309,1,15.49
17913,1886,19980610,2,25.48
19060,1887,19970309,5,70.64
19060,1887,19970323,3,74.32
19060,1887,19970411,2,9.58
19060,1887,19970510,1,15.36
19060,1887,19970514,1,13.97
19060,1887,19970518,1,13.77
19060,1887,19970525,1,13.97
19060,1887,19970605,1,14.79
19060,1887,19970607,1,14.79
19060,1887,19970609,1,14.79
19060,1887,19970619,2,29.16
19060,1887,19970629,2,30.73
19060,1887,19970809,1,13.97
19060,1887,19970816,1,13.97
19060,1887,19970819,1,9.98
19060,1887,19970823,1,14.37
19060,1887,19971005,1,6.49
19060,1887,19971016,1,12.99
19060,1887,19971016,1,15.99
19060,1887,19971016,1,11.49
19060,1887,19971018,1,14.99
19060,1887,19971102,2,31.48
19060,1887,19971109,1,13.99
19060,1887,19971121,1,43.99
19060,1887,19971213,2,30.48
19060,1887,19980110,3,44.47
19060,1887,19980119,1,15.99
19060,1887,19980216,3,45.47
19060,1887,19980412,1,11.88
19060,1887,19980415,2,30.98
19060,1887,19980426,3,41.95
19060,1887,19980502,2,27.48
19060,1887,19980601,1,15.49
19060,1887,19980605,1,12.99
19198,1888,19970309,2,80.73
19198,1888,19971118,4,42.46
19207,1889,19970309,6,52.44
19207,1889,19970701,4,59.65
19207,1889,19971003,16,181.84
19207,1889,19971009,1,11.99
19207,1889,19971009,1,11.49
19207,1889,19971009,1,15.49
19207,1889,19971015,1,12.99
19207,1889,19971122,1,12.49
19207,1889,19971127,1,14.99
19207,1889,19971210,1,12.49
19207,1889,19980109,1,13.99
19207,1889,19980322,2,25.98
19207,1889,19980612,2,30.98
19220,1890,19970309,2,56.96
19237,1891,19970309,3,45.28
19237,1891,19970609,1,13.97
19237,1891,19970731,1,14.96
19240,1892,19970309,1,17.99
19255,1893,19970309,1,12.49
19259,1894,19970309,1,11.77
19259,1894,19970322,2,45.73
19259,1894,19970417,1,14.79
19259,1894,19970814,1,13.77
19259,1894,19971108,2,23.98
19270,1895,19970309,2,25.96
19286,1896,19970309,2,29.96
19286,1896,19980309,2,26.56
19303,1897,19970309,2,29.96
19303,1897,19971102,2,32.48
19315,1898,19970309,1,14.99
19320,1899,19970309,2,26.14
19320,1899,19970602,2,22.54
19320,1899,19971211,9,104.41
19320,1899,19980126,1,10.49
19320,1899,19980129,4,35.46
19320,1899,19980226,6,128.79
19320,1899,19980317,2,29.76
19320,1899,19980322,2,27.48
19320,1899,19980625,2,26.48
19332,1900,19970309,1,22.77
19339,1901,19970309,5,69.63
19339,1901,19970309,7,97.77
19339,1901,19970309,1,92.99
19339,1901,19970310,5,79.62
19339,1901,19970311,3,225.97
19339,1901,19970311,5,137.54
19339,1901,19970313,3,92.56
19339,1901,19970313,6,81.82
19339,1901,19970315,8,102.16
19339,1901,19970315,7,86.4
19339,1901,19970316,2,25.98
19339,1901,19970316,2,31.32
19339,1901,19970316,7,89.96
19339,1901,19970318,6,78.8
19339,1901,19970318,8,115.27
19339,1901,19970318,9,117.9
19339,1901,19970318,4,46.88
19339,1901,19970318,19,262.99
19339,1901,19970319,9,132.25
19339,1901,19970319,8,110.14
19339,1901,19970319,4,50.27
19339,1901,19970320,7,159.31
19339,1901,19970320,13,180.74
19339,1901,19970320,15,368.85
19339,1901,19970320,18,260.88
19339,1901,19970320,3,74.97
19339,1901,19970320,10,199.9
19339,1901,19970320,6,289.94
19339,1901,19970320,1,19.99
19339,1901,19970321,24,384.16
19339,1901,19970321,9,183.32
19339,1901,19970321,5,73.84
19339,1901,19970322,3,45.34
19339,1901,19970323,5,75.39
19339,1901,19970323,4,73.28
19339,1901,19970323,7,102.35
19339,1901,19970324,3,38.35
19339,1901,19970325,4,114.96
19339,1901,19970325,1,19.99
19339,1901,19970325,3,71.7
19339,1901,19970326,9,219.88
19339,1901,19970327,4,80.92
19339,1901,19970327,2,28.73
19339,1901,19970327,11,156.24
19339,1901,19970328,8,113.53
19339,1901,19970328,11,150.72
19339,1901,19970328,2,27.34
19339,1901,19970328,1,22.77
19339,1901,19970328,12,151.96
19339,1901,19970329,11,130.13
19339,1901,19970330,3,54.97
19339,1901,19970330,5,74.79
19339,1901,19970330,7,100.54
19339,1901,19970401,5,94.7
19339,1901,19970402,13,214.77
19339,1901,19970411,5,65.23
19347,1902,19970309,3,43.73
19347,1902,19970531,7,111.76
19347,1902,19970730,3,38.33
19347,1902,19980317,4,53.35
19347,1902,19980524,3,68.47
19360,1903,19970309,2,22.55
19375,1904,19970309,1,28.97
19390,1905,19970309,1,13.97
19392,1906,19970309,2,33.54
19392,1906,19970418,1,11.77
19392,1906,19970528,1,13.97
19392,1906,19970726,2,27.93
19392,1906,19980615,3,40.06
19410,1907,19970309,1,10.99
19422,1908,19970309,1,17.99
19426,1909,19970309,1,13.97
19426,1909,19970413,2,29.92
19426,1909,19970518,1,12.97
19426,1909,19970630,2,15.54
19430,1910,19970309,2,24.74
19430,1910,19970509,3,46.71
19430,1910,19970731,2,28.93
19430,1910,19971113,1,6.49
19443,1911,19970309,2,25.28
19443,1911,19970324,1,12.79
19447,1912,19970309,6,71.02
19458,1913,19970309,1,21.99
19467,1914,19970309,7,95.45
19467,1914,19970309,4,105.0
19467,1914,19970312,3,42.49
7405,1915,19970310,2,25.74
7405,1915,19970708,8,123.53
7405,1915,19971010,5,63.45
7405,1915,19971109,5,66.95
9793,1916,19970310,1,22.7
9793,1916,19970402,2,32.0
10296,1917,19970310,1,10.77
16292,1918,19970310,1,15.36
18055,1919,19970310,2,24.98
18055,1919,19970902,1,17.3
19038,1920,19970310,10,120.32
19038,1920,19970331,23,356.56
19038,1920,19970716,5,69.45
19038,1920,19971113,3,32.97
19101,1921,19970310,3,39.5
19101,1921,19970316,1,7.98
19101,1921,19970405,2,33.4
19101,1921,19980310,1,7.49
19475,1922,19970310,2,24.69
19475,1922,19970415,2,34.93
19478,1923,19970310,1,9.77
19496,1924,19970310,1,12.77
19505,1925,19970310,2,36.86
19505,1925,19970413,1,14.96
19505,1925,19970425,1,10.77
19505,1925,19970514,1,13.97
19505,1925,19970926,1,12.99
19505,1925,19980212,1,14.49
19505,1925,19980520,2,19.56
19505,1925,19980606,2,21.37
19505,1925,19980614,2,26.3
19515,1926,19970310,3,38.5
19530,1927,19970310,1,7.98
19542,1928,19970310,2,34.98
19542,1928,19980104,5,83.45
19559,1929,19970310,1,11.97
19559,1929,19970324,1,9.77
19559,1929,19970921,1,14.49
19559,1929,19971023,1,12.99
19559,1929,19971116,1,14.49
19562,1930,19970310,1,19.77
19579,1931,19970310,1,15.99
19584,1932,19970310,4,71.49
19584,1932,19970816,1,14.96
19611,1933,19970310,1,13.77
19615,1934,19970310,1,14.37
19615,1934,19970722,1,15.76
19628,1935,19970310,2,22.54
19628,1935,19970527,2,20.54
19631,1936,19970310,1,11.77
19647,1937,19970310,2,29.58
19685,1938,19970310,2,38.29
19687,1939,19970310,4,74.73
19687,1939,19970404,2,27.34
19687,1939,19970920,3,42.47
19700,1940,19970310,1,26.77
19700,1940,19971107,1,15.99
19700,1940,19971202,1,13.99
19714,1941,19970310,2,23.54
19714,1941,19971107,3,31.97
19714,1941,19980217,3,41.97
19730,1942,19970310,2,31.0
19751,1943,19970310,2,24.98
19751,1943,19970312,4,55.08
19751,1943,19970729,1,9.97
19755,1944,19970310,2,33.76
4066,1945,19970311,1,15.36
4066,1945,19971009,2,42.48
4066,1945,19971208,3,32.47
4066,1945,19980120,3,39.86
4066,1945,19980226,2,59.55
4066,1945,19980306,5,63.95
4066,1945,19980327,2,63.48
4066,1945,19980622,3,39.46
17724,1946,19970311,4,49.87
17724,1946,19970328,3,35.71
17724,1946,19970408,2,22.54
17724,1946,19970408,1,13.97
17950,1947,19970311,2,9.58
19593,1948,19970311,1,27.97
19670,1949,19970311,1,49.37
19775,1950,19970311,1,11.77
19775,1950,19970625,2,26.14
19778,1951,19970311,2,20.75
19778,1951,19980528,2,24.98
19792,1952,19970311,4,75.09
19805,1953,19970311,3,41.35
19805,1953,19970321,5,70.82
19805,1953,19970423,3,35.31
19805,1953,19970425,3,33.17
19805,1953,19970618,2,31.86
19805,1953,19970704,1,29.6
19805,1953,19970807,2,28.74
19805,1953,19971118,1,13.99
19805,1953,19971118,2,35.98
19817,1954,19970311,2,34.14
19830,1955,19970311,1,16.36
19830,1955,19970321,1,11.77
19830,1955,19970415,3,44.51
19830,1955,19970507,1,11.77
19830,1955,19970515,2,25.74
19830,1955,19970519,2,36.36
19830,1955,19970602,2,28.76
19830,1955,19970617,3,40.49
19830,1955,19970701,2,26.73
19830,1955,19970711,3,33.51
19830,1955,19970725,3,41.5
19830,1955,19970821,2,29.33
19841,1956,19970311,2,25.73
19859,1957,19970311,4,50.47
19873,1958,19970311,1,11.77
19873,1958,19970407,1,14.96
19878,1959,19970311,1,13.97
19878,1959,19970322,1,13.97
19880,1960,19970311,2,29.75
19885,1961,19970311,2,33.74
19885,1961,19970923,1,11.49
19885,1961,19971111,6,77.44
19888,1962,19970311,3,41.97
19888,1962,19970311,2,25.6
19888,1962,19970717,3,38.97
19888,1962,19971112,2,23.48
19892,1963,19970311,1,14.96
19892,1963,19970317,1,14.96
19892,1963,19970526,3,84.97
19892,1963,19980607,1,11.49
19892,1963,19980622,3,38.97
19894,1964,19970311,3,40.3
19894,1964,19970904,1,15.36
19894,1964,19970905,2,35.95
19894,1964,19971105,3,47.47
19902,1965,19970311,1,14.96
19914,1966,19970311,3,46.08
19914,1966,19970314,1,19.99
19914,1966,19970320,1,15.36
19914,1966,19970321,6,77.0
19914,1966,19980408,1,15.49
19924,1967,19970311,1,14.96
19938,1968,19970311,2,21.76
19954,1969,19970311,3,43.89
19970,1970,19970311,1,14.37
19970,1970,19970311,1,9.77
19988,1971,19970311,2,29.33
20004,1972,19970311,1,8.77
20015,1973,19970311,1,6.77
20037,1974,19970311,6,70.87
10235,1975,19970312,1,22.77
10235,1975,19970513,1,22.77
19757,1976,19970312,1,14.37
20055,1977,19970312,1,14.37
20072,1978,19970312,1,5.98
20096,1979,19970312,1,32.97
20104,1980,19970312,2,29.73
20104,1980,19970324,4,60.25
20111,1981,19970312,3,44.71
20111,1981,19970313,4,66.66
20111,1981,19970418,3,44.88
20111,1981,19970515,3,44.88
20111,1981,19970612,4,60.84
20111,1981,19970620,4,51.67
20111,1981,19970625,3,45.88
20111,1981,19970704,3,44.88
20111,1981,19970708,3,43.89
20111,1981,19970716,3,45.29
20111,1981,19970721,4,61.84
20111,1981,19970729,3,46.88
20111,1981,19970805,3,44.88
20111,1981,19970820,4,49.67
20111,1981,19970905,4,50.87
20111,1981,19970916,6,77.94
20111,1981,19970919,2,25.98
20111,1981,19970927,1,12.99
20111,1981,19971001,3,39.97
20111,1981,19971002,1,12.99
20111,1981,19971004,4,56.96
20111,1981,19971009,3,38.97
20111,1981,19971020,3,38.97
20111,1981,19971030,3,38.97
20111,1981,19971101,3,38.97
20111,1981,19971106,3,38.97
20111,1981,19971107,3,37.97
20111,1981,19971120,3,40.97
20111,1981,19971206,4,53.46
20111,1981,19980106,2,28.98
20111,1981,19980115,1,12.99
20111,1981,19980126,3,38.86
20111,1981,19980203,3,39.56
20111,1981,19980212,3,37.86
20111,1981,19980217,3,36.97
20111,1981,19980326,3,41.47
20111,1981,19980414,3,40.97
20111,1981,19980429,3,32.97
20111,1981,19980507,3,36.75
20111,1981,19980513,1,12.58
20111,1981,19980528,3,37.86
20111,1981,19980617,4,47.96
20117,1982,19970312,2,35.74
20117,1982,19970528,1,14.96
20117,1982,19970825,1,15.36
20117,1982,19971129,1,5.49
20117,1982,19971206,1,11.49
20117,1982,19980320,1,13.99
20130,1983,19970312,1,20.99
20130,1983,19970505,2,31.76
20130,1983,19970603,2,39.95
20133,1984,19970312,1,15.36
20133,1984,19971002,1,19.49
20133,1984,19971020,2,21.98
20140,1985,19970312,3,36.12
20140,1985,19970320,5,42.31
20140,1985,19970402,1,10.77
20150,1986,19970312,1,15.36
20155,1987,19970312,1,15.36
20155,1987,19970621,1,11.97
20155,1987,19970808,2,29.33
20155,1987,19971105,1,11.49
20168,1988,19970312,1,5.78
20181,1989,19970312,1,14.37
20192,1990,19970312,1,14.37
20192,1990,19971121,1,19.49
20192,1990,19980613,1,14.49
20205,1991,19970312,1,11.77
20219,1992,19970312,1,13.97
20219,1992,19970707,1,13.97
20223,1993,19970312,2,28.74
20223,1993,19971226,3,33.47
20239,1994,19970312,1,11.77
20255,1995,19970312,1,11.77
20271,1996,19970312,1,20.3
20285,1997,19970312,1,11.77
20285,1997,19971201,1,9.49
20299,1998,19970312,1,14.37
20315,1999,19970312,1,13.99
20330,2000,19970312,1,13.97
6827,2001,19970313,2,25.74
15459,2002,19970313,3,50.73
19374,2003,19970313,5,55.47
19374,2003,19980216,7,99.93
20116,2004,19970313,7,100.52
20345,2005,19970313,19,192.79
20345,2005,19970322,5,67.45
20345,2005,19970611,4,66.09
20345,2005,19970702,3,55.31
20345,2005,19980225,2,29.98
20345,2005,19980429,3,35.47
20350,2006,19970313,1,22.77
20354,2007,19970313,2,19.54
20354,2007,19970819,1,21.7
20354,2007,19980114,1,12.99
20364,2008,19970313,5,51.87
20364,2008,19980406,1,9.99
20380,2009,19970313,1,11.78
20390,2010,19970313,1,14.37
20390,2010,19970627,1,19.99
20396,2011,19970313,1,9.99
20412,2012,19970313,1,27.99
20412,2012,19970420,1,13.97
20412,2012,19970511,2,26.22
20412,2012,19980128,1,12.99
20412,2012,19980128,1,12.99
20412,2012,19980328,1,13.99
20412,2012,19980614,2,24.98
20414,2013,19970313,1,20.99
20431,2014,19970313,6,93.4
20445,2015,19970313,1,11.77
20459,2016,19970313,1,20.99
20462,2017,19970313,1,44.77
20462,2017,19970630,1,11.77
20462,2017,19971216,1,11.49
20462,2017,19980312,1,14.49
20473,2018,19970313,1,18.36
20491,2019,19970313,3,33.51
20512,2020,19970313,1,6.79
20525,2021,19970313,4,58.66
20525,2021,19980327,2,29.48
20532,2022,19970313,2,26.74
20532,2022,19970612,2,27.94
20532,2022,19980119,1,14.49
20532,2022,19980309,1,9.99
20532,2022,19980326,1,15.49
20532,2022,19980514,1,19.99
20545,2023,19970313,1,12.49
20547,2024,19970313,1,14.37
20547,2024,19970314,1,14.79
20547,2024,19970404,1,14.79
20547,2024,19970412,1,11.77
20547,2024,19970511,1,13.97
20547,2024,19970617,2,25.94
20547,2024,19970706,1,19.99
20547,2024,19970830,1,14.96
20565,2025,19970313,1,15.36
20582,2026,19970313,2,28.34
20592,2027,19970313,1,14.99
20592,2027,19970513,1,10.77
20592,2027,19980322,2,12.18
20601,2028,19970313,1,17.96
10189,2029,19970314,1,15.36
16359,2030,19970314,2,24.74
16359,2030,19970402,2,35.34
16359,2030,19970520,2,26.13
16359,2030,19970628,2,26.14
18359,2031,19970314,2,48.76
18359,2031,19971215,2,25.98
18359,2031,19980305,2,25.98
18359,2031,19980313,2,25.57
18359,2031,19980525,1,11.99
18359,2031,19980604,4,55.83
18359,2031,19980627,2,25.98
20028,2032,19970314,1,12.49
20136,2033,19970314,1,8.77
20136,2033,19970707,2,26.22
20136,2033,19970907,2,43.57
20411,2034,19970314,5,36.83
20411,2034,19970320,1,19.99
20411,2034,19970331,2,34.38
20411,2034,19970710,4,25.14
20411,2034,19970813,2,26.73
20411,2034,19971123,2,25.98
20411,2034,19980129,3,16.47
20411,2034,19980324,1,32.49
20411,2034,19980331,1,15.49
20411,2034,19980619,1,12.99
20617,2035,19970314,1,9.97
20617,2035,19971005,1,18.99
20617,2035,19980326,1,14.49
20626,2036,19970314,1,15.36
20626,2036,19970330,1,13.77
20637,2037,19970314,2,17.54
20649,2038,19970314,6,79.2
20666,2039,19970314,1,9.97
20678,2040,19970314,2,22.48
20683,2041,19970314,1,8.77
20683,2041,19970317,1,11.77
20683,2041,19970520,1,14.37
20684,2042,19970314,4,55.06
20684,2042,19970329,5,66.43
20684,2042,19980331,4,54.46
20693,2043,19970314,1,10.97
20695,2044,19970314,3,38.51
20695,2044,19970801,2,30.72
20695,2044,19970821,2,30.72
20695,2044,19970903,5,61.43
20695,2044,19970906,1,27.77
20695,2044,19971014,1,10.99
20695,2044,19971201,2,24.48
20695,2044,19971212,1,49.49
20695,2044,19971218,1,25.99
20695,2044,19980108,1,15.49
20695,2044,19980128,2,32.48
20695,2044,19980305,4,61.46
20695,2044,19980311,1,75.99
20695,2044,19980407,6,87.63
20695,2044,19980419,3,102.96
20704,2045,19970314,4,51.12
20704,2045,19970401,1,10.77
20704,2045,19970423,3,51.1
20704,2045,19971003,1,14.99
20704,2045,19971031,5,87.45
20704,2045,19971107,1,13.99
20704,2045,19971109,3,40.97
20704,2045,19980323,1,17.99
20704,2045,19980528,3,41.16
20704,2045,19980608,2,29.57
20706,2046,19970314,10,349.9
20723,2047,19970314,1,13.97
20723,2047,19971119,1,5.49
20723,2047,19980313,1,6.49
20730,2048,19970314,3,36.92
20730,2048,19970626,1,14.79
20743,2049,19970314,2,23.54
20743,2049,19970530,3,43.69
20743,2049,19970625,3,53.51
20743,2049,19970627,3,33.91
20747,2050,19970314,1,11.77
20766,2051,19970314,5,74.25
20768,2052,19970314,2,24.98
20768,2052,19970530,1,12.25
20787,2053,19970314,1,12.49
20799,2054,19970314,3,42.71
20813,2055,19970314,6,75.01
20813,2055,19970614,4,50.48
20813,2055,19971112,4,59.96
20820,2056,19970314,3,33.31
20828,2057,19970314,1,16.36
20828,2057,19970512,1,14.96
20840,2058,19970314,1,10.77
20840,2058,19970908,1,122.37
20841,2059,19970314,1,9.77
20862,2060,19970314,1,17.7
18819,2061,19970315,1,14.37
20876,2062,19970315,3,38.95
20888,2063,19970315,3,45.88
20900,2064,19970315,1,13.97
20913,2065,19970315,2,38.13
20931,2066,19970315,4,55.46
20931,2066,19980423,4,50.96
20947,2067,19970315,3,21.74
20961,2068,19970315,3,37.51
20961,2068,19970624,3,39.7
20961,2068,19970925,3,38.97
20961,2068,19971227,1,8.99
